AgentId;TimeStep;OfferedPowerInMW;AwardedPowerInMWH;ReceivedMoneyInEUR;CostsInEUR
502;619354798;3162.2;;;
502;619354802;;0.0;0.0;0.0
502;619358398;3162.2;;;
502;619358402;;0.0;0.0;0.0
502;619361998;3162.2;;;
502;619362002;;0.0;0.0;0.0
502;619365598;3162.2;;;
502;619365602;;0.0;0.0;0.0
502;619369198;3162.2;;;
502;619369202;;0.0;0.0;0.0
502;619372798;3162.2;;;
502;619372802;;0.0;0.0;0.0
502;619376398;3162.2;;;
502;619376402;;0.0;0.0;0.0
502;619379998;3162.2;;;
502;619380002;;0.0;0.0;0.0
502;619383598;3162.2;;;
502;619383602;;0.0;0.0;0.0
502;619387198;3162.2;;;
502;619387202;;0.0;0.0;0.0
502;619390798;3162.2;;;
502;619390802;;0.0;0.0;0.0
502;619394398;3162.2;;;
502;619394402;;0.0;0.0;0.0
502;619397998;3162.2;;;
502;619398002;;0.0;0.0;0.0
502;619401598;3162.2;;;
502;619401602;;0.0;0.0;0.0
502;619405198;3162.2;;;
502;619405202;;0.0;0.0;0.0
502;619408798;3162.2;;;
502;619408802;;0.0;0.0;0.0
502;619412398;3162.2;;;
502;619412402;;0.0;0.0;0.0
502;619415998;3162.2;;;
502;619416002;;0.0;0.0;0.0
502;619419598;3162.2;;;
502;619419602;;0.0;0.0;0.0
502;619423198;3162.2;;;
502;619423202;;0.0;0.0;0.0
502;619426798;3162.2;;;
502;619426802;;0.0;0.0;0.0
502;619430398;3162.2;;;
502;619430402;;0.0;0.0;0.0
502;619433998;3162.2;;;
502;619434002;;0.0;0.0;0.0
502;619437598;3162.2;;;
502;619437602;;0.0;0.0;0.0
502;619441198;3162.2;;;
502;619441202;;0.0;0.0;0.0
502;619444798;3162.2;;;
502;619444802;;0.0;0.0;0.0
502;619448398;3162.2;;;
502;619448402;;0.0;0.0;0.0
502;619451998;3162.2;;;
502;619452002;;0.0;0.0;0.0
502;619455598;3162.2;;;
502;619455602;;0.0;0.0;0.0
502;619459198;3162.2;;;
502;619459202;;0.0;0.0;0.0
502;619462798;3162.2;;;
502;619462802;;0.0;0.0;0.0
502;619466398;3162.2;;;
502;619466402;;0.0;0.0;0.0
502;619469998;3162.2;;;
502;619470002;;0.0;0.0;0.0
502;619473598;3162.2;;;
502;619473602;;0.0;0.0;0.0
502;619477198;3162.2;;;
502;619477202;;0.0;0.0;0.0
502;619480798;3162.2;;;
502;619480802;;0.0;0.0;0.0
502;619484398;3162.2;;;
502;619484402;;0.0;0.0;0.0
502;619487998;3162.2;;;
502;619488002;;0.0;0.0;0.0
502;619491598;3162.2;;;
502;619491602;;0.0;0.0;0.0
502;619495198;3162.2;;;
502;619495202;;0.0;0.0;0.0
502;619498798;3162.2;;;
502;619498802;;0.0;0.0;0.0
502;619502398;3162.2;;;
502;619502402;;0.0;0.0;0.0
502;619505998;3162.2;;;
502;619506002;;0.0;0.0;0.0
502;619509598;3162.2;;;
502;619509602;;0.0;0.0;0.0
502;619513198;3162.2;;;
502;619513202;;0.0;0.0;0.0
502;619516798;3162.2;;;
502;619516802;;0.0;0.0;0.0
502;619520398;3162.2;;;
502;619520402;;0.0;0.0;0.0
502;619523998;3162.2;;;
502;619524002;;0.0;0.0;0.0
502;619527598;3162.2;;;
502;619527602;;0.0;0.0;0.0
502;619531198;3162.2;;;
502;619531202;;0.0;0.0;0.0
502;619534798;3162.2;;;
502;619534802;;0.0;0.0;0.0
502;619538398;3162.2;;;
502;619538402;;0.0;0.0;0.0
502;619541998;3162.2;;;
502;619542002;;0.0;0.0;0.0
502;619545598;3162.2;;;
502;619545602;;0.0;0.0;0.0
502;619549198;3162.2;;;
502;619549202;;0.0;0.0;0.0
502;619552798;3162.2;;;
502;619552802;;0.0;0.0;0.0
502;619556398;3162.2;;;
502;619556402;;0.0;0.0;0.0
502;619559998;3162.2;;;
502;619560002;;0.0;0.0;0.0
502;619563598;3162.2;;;
502;619563602;;0.0;0.0;0.0
502;619567198;3162.2;;;
502;619567202;;0.0;0.0;0.0
502;619570798;3162.2;;;
502;619570802;;0.0;0.0;0.0
502;619574398;3162.2;;;
502;619574402;;0.0;0.0;0.0
502;619577998;3162.2;;;
502;619578002;;0.0;0.0;0.0
502;619581598;3162.2;;;
502;619581602;;0.0;0.0;0.0
502;619585198;3162.2;;;
502;619585202;;0.0;0.0;0.0
502;619588798;3162.2;;;
502;619588802;;0.0;0.0;0.0
502;619592398;3162.2;;;
502;619592402;;0.0;0.0;0.0
502;619595998;3162.2;;;
502;619596002;;0.0;0.0;0.0
502;619599598;3162.2;;;
502;619599602;;0.0;0.0;0.0
502;619603198;3162.2;;;
502;619603202;;0.0;0.0;0.0
502;619606798;3162.2;;;
502;619606802;;0.0;0.0;0.0
502;619610398;3162.2;;;
502;619610402;;0.0;0.0;0.0
502;619613998;3162.2;;;
502;619614002;;0.0;0.0;0.0
502;619617598;3162.2;;;
502;619617602;;0.0;0.0;0.0
502;619621198;3162.2;;;
502;619621202;;0.0;0.0;0.0
502;619624798;3162.2;;;
502;619624802;;0.0;0.0;0.0
502;619628398;3162.2;;;
502;619628402;;0.0;0.0;0.0
502;619631998;3162.2;;;
502;619632002;;0.0;0.0;0.0
502;619635598;3162.2;;;
502;619635602;;0.0;0.0;0.0
502;619639198;3162.2;;;
502;619639202;;0.0;0.0;0.0
502;619642798;3162.2;;;
502;619642802;;0.0;0.0;0.0
502;619646398;3162.2;;;
502;619646402;;0.0;0.0;0.0
502;619649998;3162.2;;;
502;619650002;;0.0;0.0;0.0
502;619653598;3162.2;;;
502;619653602;;0.0;0.0;0.0
502;619657198;3162.2;;;
502;619657202;;0.0;0.0;0.0
502;619660798;3162.2;;;
502;619660802;;0.0;0.0;0.0
502;619664398;3162.2;;;
502;619664402;;0.0;0.0;0.0
502;619667998;3162.2;;;
502;619668002;;0.0;0.0;0.0
502;619671598;3162.2;;;
502;619671602;;0.0;0.0;0.0
502;619675198;3162.2;;;
502;619675202;;0.0;0.0;0.0
502;619678798;3162.2;;;
502;619678802;;0.0;0.0;0.0
502;619682398;3162.2;;;
502;619682402;;0.0;0.0;0.0
502;619685998;3162.2;;;
502;619686002;;0.0;0.0;0.0
502;619689598;3162.2;;;
502;619689602;;0.0;0.0;0.0
502;619693198;3162.2;;;
502;619693202;;0.0;0.0;0.0
502;619696798;3162.2;;;
502;619696802;;0.0;0.0;0.0
502;619700398;3162.2;;;
502;619700402;;0.0;0.0;0.0
502;619703998;3162.2;;;
502;619704002;;0.0;0.0;0.0
502;619707598;3162.2;;;
502;619707602;;0.0;0.0;0.0
502;619711198;3162.2;;;
502;619711202;;0.0;0.0;0.0
502;619714798;3162.2;;;
502;619714802;;0.0;0.0;0.0
502;619718398;3162.2;;;
502;619718402;;0.0;0.0;0.0
502;619721998;3162.2;;;
502;619722002;;0.0;0.0;0.0
502;619725598;3162.2;;;
502;619725602;;0.0;0.0;0.0
502;619729198;3162.2;;;
502;619729202;;0.0;0.0;0.0
502;619732798;3162.2;;;
502;619732802;;0.0;0.0;0.0
502;619736398;3162.2;;;
502;619736402;;0.0;0.0;0.0
502;619739998;3162.2;;;
502;619740002;;0.0;0.0;0.0
502;619743598;3162.2;;;
502;619743602;;0.0;0.0;0.0
502;619747198;3162.2;;;
502;619747202;;0.0;0.0;0.0
502;619750798;3162.2;;;
502;619750802;;0.0;0.0;0.0
502;619754398;3162.2;;;
502;619754402;;0.0;0.0;0.0
502;619757998;3162.2;;;
502;619758002;;0.0;0.0;0.0
502;619761598;3162.2;;;
502;619761602;;0.0;0.0;0.0
502;619765198;3162.2;;;
502;619765202;;0.0;0.0;0.0
502;619768798;3162.2;;;
502;619768802;;0.0;0.0;0.0
502;619772398;3162.2;;;
502;619772402;;0.0;0.0;0.0
502;619775998;3162.2;;;
502;619776002;;0.0;0.0;0.0
502;619779598;3162.2;;;
502;619779602;;0.0;0.0;0.0
502;619783198;3162.2;;;
502;619783202;;0.0;0.0;0.0
502;619786798;3162.2;;;
502;619786802;;0.0;0.0;0.0
502;619790398;3162.2;;;
502;619790402;;0.0;0.0;0.0
502;619793998;3162.2;;;
502;619794002;;0.0;0.0;0.0
502;619797598;3162.2;;;
502;619797602;;0.0;0.0;0.0
502;619801198;3162.2;;;
502;619801202;;0.0;0.0;0.0
502;619804798;3162.2;;;
502;619804802;;0.0;0.0;0.0
502;619808398;3162.2;;;
502;619808402;;0.0;0.0;0.0
502;619811998;3162.2;;;
502;619812002;;0.0;0.0;0.0
502;619815598;3162.2;;;
502;619815602;;0.0;0.0;0.0
502;619819198;3162.2;;;
502;619819202;;0.0;0.0;0.0
502;619822798;3162.2;;;
502;619822802;;0.0;0.0;0.0
502;619826398;3162.2;;;
502;619826402;;0.0;0.0;0.0
502;619829998;3162.2;;;
502;619830002;;0.0;0.0;0.0
502;619833598;3162.2;;;
502;619833602;;0.0;0.0;0.0
502;619837198;3162.2;;;
502;619837202;;0.0;0.0;0.0
502;619840798;3162.2;;;
502;619840802;;0.0;0.0;0.0
502;619844398;3162.2;;;
502;619844402;;0.0;0.0;0.0
502;619847998;3162.2;;;
502;619848002;;0.0;0.0;0.0
502;619851598;3162.2;;;
502;619851602;;0.0;0.0;0.0
502;619855198;3162.2;;;
502;619855202;;0.0;0.0;0.0
502;619858798;3162.2;;;
502;619858802;;0.0;0.0;0.0
502;619862398;3162.2;;;
502;619862402;;0.0;0.0;0.0
502;619865998;3162.2;;;
502;619866002;;0.0;0.0;0.0
502;619869598;3162.2;;;
502;619869602;;0.0;0.0;0.0
502;619873198;3162.2;;;
502;619873202;;0.0;0.0;0.0
502;619876798;3162.2;;;
502;619876802;;0.0;0.0;0.0
502;619880398;3162.2;;;
502;619880402;;0.0;0.0;0.0
502;619883998;3162.2;;;
502;619884002;;0.0;0.0;0.0
502;619887598;3162.2;;;
502;619887602;;0.0;0.0;0.0
502;619891198;3162.2;;;
502;619891202;;0.0;0.0;0.0
502;619894798;3162.2;;;
502;619894802;;0.0;0.0;0.0
502;619898398;3162.2;;;
502;619898402;;0.0;0.0;0.0
502;619901998;3162.2;;;
502;619902002;;0.0;0.0;0.0
502;619905598;3162.2;;;
502;619905602;;0.0;0.0;0.0
502;619909198;3162.2;;;
502;619909202;;0.0;0.0;0.0
502;619912798;3162.2;;;
502;619912802;;0.0;0.0;0.0
502;619916398;3162.2;;;
502;619916402;;0.0;0.0;0.0
502;619919998;3162.2;;;
502;619920002;;0.0;0.0;0.0
502;619923598;3162.2;;;
502;619923602;;0.0;0.0;0.0
502;619927198;3162.2;;;
502;619927202;;0.0;0.0;0.0
502;619930798;3162.2;;;
502;619930802;;0.0;0.0;0.0
502;619934398;3162.2;;;
502;619934402;;0.0;0.0;0.0
502;619937998;3162.2;;;
502;619938002;;0.0;0.0;0.0
502;619941598;3162.2;;;
502;619941602;;0.0;0.0;0.0
502;619945198;3162.2;;;
502;619945202;;0.0;0.0;0.0
502;619948798;3162.2;;;
502;619948802;;0.0;0.0;0.0
502;619952398;3162.2;;;
502;619952402;;0.0;0.0;0.0
502;619955998;3162.2;;;
502;619956002;;0.0;0.0;0.0
502;619959598;3162.2;;;
502;619959602;;0.0;0.0;0.0
502;619963198;3162.2;;;
502;619963202;;0.0;0.0;0.0
502;619966798;3162.2;;;
502;619966802;;0.0;0.0;0.0
502;619970398;3162.2;;;
502;619970402;;0.0;0.0;0.0
502;619973998;3162.2;;;
502;619974002;;0.0;0.0;0.0
502;619977598;3162.2;;;
502;619977602;;0.0;0.0;0.0
502;619981198;3162.2;;;
502;619981202;;0.0;0.0;0.0
502;619984798;3162.2;;;
502;619984802;;0.0;0.0;0.0
502;619988398;3162.2;;;
502;619988402;;0.0;0.0;0.0
502;619991998;3162.2;;;
502;619992002;;0.0;0.0;0.0
502;619995598;3162.2;;;
502;619995602;;0.0;0.0;0.0
502;619999198;3162.2;;;
502;619999202;;0.0;0.0;0.0
502;620002798;3162.2;;;
502;620002802;;0.0;0.0;0.0
502;620006398;3162.2;;;
502;620006402;;0.0;0.0;0.0
502;620009998;3162.2;;;
502;620010002;;0.0;0.0;0.0
502;620013598;3162.2;;;
502;620013602;;0.0;0.0;0.0
502;620017198;3162.2;;;
502;620017202;;0.0;0.0;0.0
502;620020798;3162.2;;;
502;620020802;;0.0;0.0;0.0
502;620024398;3162.2;;;
502;620024402;;0.0;0.0;0.0
502;620027998;3162.2;;;
502;620028002;;0.0;0.0;0.0
502;620031598;3162.2;;;
502;620031602;;0.0;0.0;0.0
502;620035198;3162.2;;;
502;620035202;;0.0;0.0;0.0
502;620038798;3162.2;;;
502;620038802;;0.0;0.0;0.0
502;620042398;3162.2;;;
502;620042402;;0.0;0.0;0.0
502;620045998;3162.2;;;
502;620046002;;0.0;0.0;0.0
502;620049598;3162.2;;;
502;620049602;;0.0;0.0;0.0
502;620053198;3162.2;;;
502;620053202;;0.0;0.0;0.0
502;620056798;3162.2;;;
502;620056802;;0.0;0.0;0.0
502;620060398;3162.2;;;
502;620060402;;0.0;0.0;0.0
502;620063998;3162.2;;;
502;620064002;;0.0;0.0;0.0
502;620067598;3162.2;;;
502;620067602;;0.0;0.0;0.0
502;620071198;3162.2;;;
502;620071202;;0.0;0.0;0.0
502;620074798;3162.2;;;
502;620074802;;0.0;0.0;0.0
502;620078398;3162.2;;;
502;620078402;;0.0;0.0;0.0
502;620081998;3162.2;;;
502;620082002;;0.0;0.0;0.0
502;620085598;3162.2;;;
502;620085602;;0.0;0.0;0.0
502;620089198;3162.2;;;
502;620089202;;0.0;0.0;0.0
502;620092798;3162.2;;;
502;620092802;;0.0;0.0;0.0
502;620096398;3162.2;;;
502;620096402;;0.0;0.0;0.0
502;620099998;3162.2;;;
502;620100002;;0.0;0.0;0.0
502;620103598;3162.2;;;
502;620103602;;0.0;0.0;0.0
502;620107198;3162.2;;;
502;620107202;;0.0;0.0;0.0
502;620110798;3162.2;;;
502;620110802;;0.0;0.0;0.0
502;620114398;3162.2;;;
502;620114402;;0.0;0.0;0.0
502;620117998;3162.2;;;
502;620118002;;0.0;0.0;0.0
502;620121598;3162.2;;;
502;620121602;;0.0;0.0;0.0
502;620125198;3162.2;;;
502;620125202;;0.0;0.0;0.0
502;620128798;3162.2;;;
502;620128802;;0.0;0.0;0.0
502;620132398;3162.2;;;
502;620132402;;0.0;0.0;0.0
502;620135998;3162.2;;;
502;620136002;;0.0;0.0;0.0
502;620139598;3162.2;;;
502;620139602;;0.0;0.0;0.0
502;620143198;3162.2;;;
502;620143202;;0.0;0.0;0.0
502;620146798;3162.2;;;
502;620146802;;0.0;0.0;0.0
502;620150398;3162.2;;;
502;620150402;;0.0;0.0;0.0
502;620153998;3162.2;;;
502;620154002;;0.0;0.0;0.0
502;620157598;3162.2;;;
502;620157602;;0.0;0.0;0.0
502;620161198;3162.2;;;
502;620161202;;0.0;0.0;0.0
502;620164798;3162.2;;;
502;620164802;;0.0;0.0;0.0
502;620168398;3162.2;;;
502;620168402;;0.0;0.0;0.0
502;620171998;3162.2;;;
502;620172002;;0.0;0.0;0.0
502;620175598;3162.2;;;
502;620175602;;0.0;0.0;0.0
502;620179198;3162.2;;;
502;620179202;;0.0;0.0;0.0
502;620182798;3162.2;;;
502;620182802;;0.0;0.0;0.0
502;620186398;3162.2;;;
502;620186402;;0.0;0.0;0.0
502;620189998;3162.2;;;
502;620190002;;0.0;0.0;0.0
502;620193598;3162.2;;;
502;620193602;;0.0;0.0;0.0
502;620197198;3162.2;;;
502;620197202;;0.0;0.0;0.0
502;620200798;3162.2;;;
502;620200802;;0.0;0.0;0.0
502;620204398;3162.2;;;
502;620204402;;0.0;0.0;0.0
502;620207998;3162.2;;;
502;620208002;;0.0;0.0;0.0
502;620211598;3162.2;;;
502;620211602;;0.0;0.0;0.0
502;620215198;3162.2;;;
502;620215202;;0.0;0.0;0.0
502;620218798;3162.2;;;
502;620218802;;0.0;0.0;0.0
502;620222398;3162.2;;;
502;620222402;;0.0;0.0;0.0
502;620225998;3162.2;;;
502;620226002;;0.0;0.0;0.0
502;620229598;3162.2;;;
502;620229602;;0.0;0.0;0.0
502;620233198;3162.2;;;
502;620233202;;0.0;0.0;0.0
502;620236798;3162.2;;;
502;620236802;;0.0;0.0;0.0
502;620240398;3162.2;;;
502;620240402;;0.0;0.0;0.0
502;620243998;3162.2;;;
502;620244002;;0.0;0.0;0.0
502;620247598;3162.2;;;
502;620247602;;0.0;0.0;0.0
502;620251198;3162.2;;;
502;620251202;;0.0;0.0;0.0
502;620254798;3162.2;;;
502;620254802;;0.0;0.0;0.0
502;620258398;3162.2;;;
502;620258402;;0.0;0.0;0.0
502;620261998;3162.2;;;
502;620262002;;0.0;0.0;0.0
502;620265598;3162.2;;;
502;620265602;;0.0;0.0;0.0
502;620269198;3162.2;;;
502;620269202;;0.0;0.0;0.0
502;620272798;3162.2;;;
502;620272802;;0.0;0.0;0.0
502;620276398;3162.2;;;
502;620276402;;0.0;0.0;0.0
502;620279998;3162.2;;;
502;620280002;;0.0;0.0;0.0
502;620283598;3162.2;;;
502;620283602;;0.0;0.0;0.0
502;620287198;3162.2;;;
502;620287202;;0.0;0.0;0.0
502;620290798;3162.2;;;
502;620290802;;0.0;0.0;0.0
502;620294398;3162.2;;;
502;620294402;;0.0;0.0;0.0
502;620297998;3162.2;;;
502;620298002;;0.0;0.0;0.0
502;620301598;3162.2;;;
502;620301602;;0.0;0.0;0.0
502;620305198;3162.2;;;
502;620305202;;0.0;0.0;0.0
502;620308798;3162.2;;;
502;620308802;;0.0;0.0;0.0
502;620312398;3162.2;;;
502;620312402;;0.0;0.0;0.0
502;620315998;3162.2;;;
502;620316002;;0.0;0.0;0.0
502;620319598;3162.2;;;
502;620319602;;0.0;0.0;0.0
502;620323198;3162.2;;;
502;620323202;;0.0;0.0;0.0
502;620326798;3162.2;;;
502;620326802;;0.0;0.0;0.0
502;620330398;3162.2;;;
502;620330402;;0.0;0.0;0.0
502;620333998;3162.2;;;
502;620334002;;0.0;0.0;0.0
502;620337598;3162.2;;;
502;620337602;;0.0;0.0;0.0
502;620341198;3162.2;;;
502;620341202;;0.0;0.0;0.0
502;620344798;3162.2;;;
502;620344802;;0.0;0.0;0.0
502;620348398;3162.2;;;
502;620348402;;0.0;0.0;0.0
502;620351998;3162.2;;;
502;620352002;;0.0;0.0;0.0
502;620355598;3162.2;;;
502;620355602;;0.0;0.0;0.0
502;620359198;3162.2;;;
502;620359202;;0.0;0.0;0.0
502;620362798;3162.2;;;
502;620362802;;0.0;0.0;0.0
502;620366398;3162.2;;;
502;620366402;;0.0;0.0;0.0
502;620369998;3162.2;;;
502;620370002;;0.0;0.0;0.0
502;620373598;3162.2;;;
502;620373602;;0.0;0.0;0.0
502;620377198;3162.2;;;
502;620377202;;0.0;0.0;0.0
502;620380798;3162.2;;;
502;620380802;;0.0;0.0;0.0
502;620384398;3162.2;;;
502;620384402;;0.0;0.0;0.0
502;620387998;3162.2;;;
502;620388002;;0.0;0.0;0.0
502;620391598;3162.2;;;
502;620391602;;0.0;0.0;0.0
502;620395198;3162.2;;;
502;620395202;;0.0;0.0;0.0
502;620398798;3162.2;;;
502;620398802;;0.0;0.0;0.0
502;620402398;3162.2;;;
502;620402402;;0.0;0.0;0.0
502;620405998;3162.2;;;
502;620406002;;0.0;0.0;0.0
502;620409598;3162.2;;;
502;620409602;;0.0;0.0;0.0
502;620413198;3162.2;;;
502;620413202;;0.0;0.0;0.0
502;620416798;3162.2;;;
502;620416802;;0.0;0.0;0.0
502;620420398;3162.2;;;
502;620420402;;0.0;0.0;0.0
502;620423998;3162.2;;;
502;620424002;;0.0;0.0;0.0
502;620427598;3162.2;;;
502;620427602;;0.0;0.0;0.0
502;620431198;3162.2;;;
502;620431202;;0.0;0.0;0.0
502;620434798;3162.2;;;
502;620434802;;0.0;0.0;0.0
502;620438398;3162.2;;;
502;620438402;;0.0;0.0;0.0
502;620441998;3162.2;;;
502;620442002;;0.0;0.0;0.0
502;620445598;3162.2;;;
502;620445602;;0.0;0.0;0.0
502;620449198;3162.2;;;
502;620449202;;0.0;0.0;0.0
502;620452798;3162.2;;;
502;620452802;;0.0;0.0;0.0
502;620456398;3162.2;;;
502;620456402;;0.0;0.0;0.0
502;620459998;3162.2;;;
502;620460002;;0.0;0.0;0.0
502;620463598;3162.2;;;
502;620463602;;0.0;0.0;0.0
502;620467198;3162.2;;;
502;620467202;;0.0;0.0;0.0
502;620470798;3162.2;;;
502;620470802;;0.0;0.0;0.0
502;620474398;3162.2;;;
502;620474402;;0.0;0.0;0.0
502;620477998;3162.2;;;
502;620478002;;0.0;0.0;0.0
502;620481598;3162.2;;;
502;620481602;;0.0;0.0;0.0
502;620485198;3162.2;;;
502;620485202;;0.0;0.0;0.0
502;620488798;3162.2;;;
502;620488802;;0.0;0.0;0.0
502;620492398;3162.2;;;
502;620492402;;0.0;0.0;0.0
502;620495998;3162.2;;;
502;620496002;;0.0;0.0;0.0
502;620499598;3162.2;;;
502;620499602;;0.0;0.0;0.0
502;620503198;3162.2;;;
502;620503202;;0.0;0.0;0.0
502;620506798;3162.2;;;
502;620506802;;0.0;0.0;0.0
502;620510398;3162.2;;;
502;620510402;;0.0;0.0;0.0
502;620513998;3162.2;;;
502;620514002;;0.0;0.0;0.0
502;620517598;3162.2;;;
502;620517602;;0.0;0.0;0.0
502;620521198;3162.2;;;
502;620521202;;0.0;0.0;0.0
502;620524798;3162.2;;;
502;620524802;;0.0;0.0;0.0
502;620528398;3162.2;;;
502;620528402;;0.0;0.0;0.0
502;620531998;3162.2;;;
502;620532002;;0.0;0.0;0.0
502;620535598;3162.2;;;
502;620535602;;0.0;0.0;0.0
502;620539198;3162.2;;;
502;620539202;;0.0;0.0;0.0
502;620542798;3162.2;;;
502;620542802;;0.0;0.0;0.0
502;620546398;3162.2;;;
502;620546402;;0.0;0.0;0.0
502;620549998;3162.2;;;
502;620550002;;0.0;0.0;0.0
502;620553598;3162.2;;;
502;620553602;;0.0;0.0;0.0
502;620557198;3162.2;;;
502;620557202;;0.0;0.0;0.0
502;620560798;3162.2;;;
502;620560802;;0.0;0.0;0.0
502;620564398;3162.2;;;
502;620564402;;0.0;0.0;0.0
502;620567998;3162.2;;;
502;620568002;;0.0;0.0;0.0
502;620571598;3162.2;;;
502;620571602;;0.0;0.0;0.0
502;620575198;3162.2;;;
502;620575202;;0.0;0.0;0.0
502;620578798;3162.2;;;
502;620578802;;0.0;0.0;0.0
502;620582398;3162.2;;;
502;620582402;;0.0;0.0;0.0
502;620585998;3162.2;;;
502;620586002;;0.0;0.0;0.0
502;620589598;3162.2;;;
502;620589602;;0.0;0.0;0.0
502;620593198;3162.2;;;
502;620593202;;0.0;0.0;0.0
502;620596798;3162.2;;;
502;620596802;;0.0;0.0;0.0
502;620600398;3162.2;;;
502;620600402;;0.0;0.0;0.0
502;620603998;3162.2;;;
502;620604002;;0.0;0.0;0.0
502;620607598;3162.2;;;
502;620607602;;0.0;0.0;0.0
502;620611198;3162.2;;;
502;620611202;;0.0;0.0;0.0
502;620614798;3162.2;;;
502;620614802;;0.0;0.0;0.0
502;620618398;3162.2;;;
502;620618402;;0.0;0.0;0.0
502;620621998;3162.2;;;
502;620622002;;0.0;0.0;0.0
502;620625598;3162.2;;;
502;620625602;;0.0;0.0;0.0
502;620629198;3162.2;;;
502;620629202;;0.0;0.0;0.0
502;620632798;3162.2;;;
502;620632802;;0.0;0.0;0.0
502;620636398;3162.2;;;
502;620636402;;0.0;0.0;0.0
502;620639998;3162.2;;;
502;620640002;;0.0;0.0;0.0
502;620643598;3162.2;;;
502;620643602;;0.0;0.0;0.0
502;620647198;3162.2;;;
502;620647202;;0.0;0.0;0.0
502;620650798;3162.2;;;
502;620650802;;0.0;0.0;0.0
502;620654398;3162.2;;;
502;620654402;;0.0;0.0;0.0
502;620657998;3162.2;;;
502;620658002;;0.0;0.0;0.0
502;620661598;3162.2;;;
502;620661602;;0.0;0.0;0.0
502;620665198;3162.2;;;
502;620665202;;0.0;0.0;0.0
502;620668798;3162.2;;;
502;620668802;;0.0;0.0;0.0
502;620672398;3162.2;;;
502;620672402;;0.0;0.0;0.0
502;620675998;3162.2;;;
502;620676002;;0.0;0.0;0.0
502;620679598;3162.2;;;
502;620679602;;0.0;0.0;0.0
502;620683198;3162.2;;;
502;620683202;;0.0;0.0;0.0
502;620686798;3162.2;;;
502;620686802;;0.0;0.0;0.0
502;620690398;3162.2;;;
502;620690402;;0.0;0.0;0.0
502;620693998;3162.2;;;
502;620694002;;0.0;0.0;0.0
502;620697598;3162.2;;;
502;620697602;;0.0;0.0;0.0
502;620701198;3162.2;;;
502;620701202;;0.0;0.0;0.0
502;620704798;3162.2;;;
502;620704802;;0.0;0.0;0.0
502;620708398;3162.2;;;
502;620708402;;0.0;0.0;0.0
502;620711998;3162.2;;;
502;620712002;;0.0;0.0;0.0
502;620715598;3162.2;;;
502;620715602;;0.0;0.0;0.0
502;620719198;3162.2;;;
502;620719202;;0.0;0.0;0.0
502;620722798;3162.2;;;
502;620722802;;0.0;0.0;0.0
502;620726398;3162.2;;;
502;620726402;;0.0;0.0;0.0
502;620729998;3162.2;;;
502;620730002;;0.0;0.0;0.0
502;620733598;3162.2;;;
502;620733602;;0.0;0.0;0.0
502;620737198;3162.2;;;
502;620737202;;0.0;0.0;0.0
502;620740798;3162.2;;;
502;620740802;;0.0;0.0;0.0
502;620744398;3162.2;;;
502;620744402;;0.0;0.0;0.0
502;620747998;3162.2;;;
502;620748002;;0.0;0.0;0.0
502;620751598;3162.2;;;
502;620751602;;0.0;0.0;0.0
502;620755198;3162.2;;;
502;620755202;;0.0;0.0;0.0
502;620758798;3162.2;;;
502;620758802;;0.0;0.0;0.0
502;620762398;3162.2;;;
502;620762402;;0.0;0.0;0.0
502;620765998;3162.2;;;
502;620766002;;0.0;0.0;0.0
502;620769598;3162.2;;;
502;620769602;;0.0;0.0;0.0
502;620773198;3162.2;;;
502;620773202;;0.0;0.0;0.0
502;620776798;3162.2;;;
502;620776802;;0.0;0.0;0.0
502;620780398;3162.2;;;
502;620780402;;0.0;0.0;0.0
502;620783998;3162.2;;;
502;620784002;;0.0;0.0;0.0
502;620787598;3162.2;;;
502;620787602;;0.0;0.0;0.0
502;620791198;3162.2;;;
502;620791202;;0.0;0.0;0.0
502;620794798;3162.2;;;
502;620794802;;0.0;0.0;0.0
502;620798398;3162.2;;;
502;620798402;;0.0;0.0;0.0
502;620801998;3162.2;;;
502;620802002;;0.0;0.0;0.0
502;620805598;3162.2;;;
502;620805602;;0.0;0.0;0.0
502;620809198;3162.2;;;
502;620809202;;0.0;0.0;0.0
502;620812798;3162.2;;;
502;620812802;;0.0;0.0;0.0
502;620816398;3162.2;;;
502;620816402;;0.0;0.0;0.0
502;620819998;3162.2;;;
502;620820002;;0.0;0.0;0.0
502;620823598;3162.2;;;
502;620823602;;0.0;0.0;0.0
502;620827198;3162.2;;;
502;620827202;;0.0;0.0;0.0
502;620830798;3162.2;;;
502;620830802;;0.0;0.0;0.0
502;620834398;3162.2;;;
502;620834402;;0.0;0.0;0.0
502;620837998;3162.2;;;
502;620838002;;0.0;0.0;0.0
502;620841598;3162.2;;;
502;620841602;;0.0;0.0;0.0
502;620845198;3162.2;;;
502;620845202;;0.0;0.0;0.0
502;620848798;3162.2;;;
502;620848802;;0.0;0.0;0.0
502;620852398;3162.2;;;
502;620852402;;0.0;0.0;0.0
502;620855998;3162.2;;;
502;620856002;;0.0;0.0;0.0
502;620859598;3162.2;;;
502;620859602;;0.0;0.0;0.0
502;620863198;3162.2;;;
502;620863202;;0.0;0.0;0.0
502;620866798;3162.2;;;
502;620866802;;0.0;0.0;0.0
502;620870398;3162.2;;;
502;620870402;;0.0;0.0;0.0
502;620873998;3162.2;;;
